Spell,Spell (level),Spell,Caster,Caster,Caster,Caster,Caster,Caster,Caster,Projectile,Target,Buildup,Pulse,Sound,Radius,Resist,Projectile,Play,Focus,Remove
3226,Gods' Health,47,32,33,34,1,2,0,0,0,78,0,0,13,0,332,,,,
3227,Gods' Vigor,48,32,33,34,1,2,0,0,0,78,0,0,13,0,332,,,,
3228,Gods' Potency,49,32,33,34,1,2,0,0,0,78,0,0,13,0,332,,,,
3229,Gods' Drive,52,32,33,34,1,2,0,0,0,77,0,0,13,0,332,,,,
3230,Gods' Will,53,32,33,34,1,2,0,0,0,77,0,0,13,0,332,,,,
3231,Gods' Spirit,54,32,33,34,1,2,0,0,0,77,0,0,13,0,332,,,,
3232,Thunder Affinity,57,32,33,34,1,2,0,0,0,141,0,0,13,0,332,,,,
3233,Storm Affinity,58,32,33,34,1,2,0,0,0,142,0,0,13,0,332,,,,
3234,Lightning Affinity,59,32,33,34,1,2,0,0,0,142,0,0,13,0,332,,,,
3235,Celerity,1416,32,33,34,1,2,0,0,0,295,0,0,13,0,332,,,,
3236,Enhanced Celerity,1417,32,33,34,1,2,0,0,0,295,0,0,13,0,332,,,,
3237,Amplified Celerity,1418,32,33,34,1,2,0,0,0,295,0,0,13,0,332,,,,
3238,Pure Celerity,1419,32,33,34,1,2,0,0,0,295,0,0,13,0,332,,,,
3239,Asgard's Lesser Strength,1575,44,45,46,145,146,0,0,0,141,137,0,21,0,332,,,,
3240,Asgard's Strength,1575,44,45,46,145,146,0,0,0,141,137,0,21,0,332,,,,
3241,Asgard's Lesser Potence,1576,44,45,46,145,146,0,0,0,141,137,0,21,0,332,,,,
3242,Asgard's Potence,1577,44,45,46,145,146,0,0,0,162,137,0,21,0,332,,,,
3243,Asgard's Lesser Might,1578,44,45,46,145,146,0,0,0,162,137,0,21,0,332,,,,
3244,Asgard's Might,1579,44,45,46,145,146,0,0,0,162,137,0,21,0,332,,,,
3245,Asgard's Lesser Defense,1580,44,45,46,145,146,0,0,0,285,254,0,21,0,332,,,,
3246,Asgard's Defense,1581,44,45,46,145,146,0,0,0,285,254,0,21,0,332,,,,
3247,Asgard's Protection,1582,44,45,46,145,146,0,0,0,285,254,0,21,0,332,,,,
3248,Asgard's Deflection,1583,44,45,46,145,146,0,0,0,286,254,0,21,0,332,,,,
3249,Asgard's Greater Deflection,1584,44,45,46,145,146,0,0,0,286,254,0,21,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3250,Shaman Augmentation Spec,,,,,,,,,,,,,,,,,,,
3251,Minor Force of the Deep,60,44,45,46,145,146,0,0,0,190,0,0,18,0,332,,,,
3252,Lesser Force of the Deep,60,44,45,46,145,146,0,0,0,190,0,0,18,0,332,,,,
3253,Force of the Deep,60,44,45,46,145,146,0,0,0,190,0,0,18,0,332,,,,
3254,Major Force of the Deep,61,44,45,46,145,146,0,0,0,171,13,0,18,0,332,,,,
3255,Greater Force of the Deep,61,44,45,46,145,146,0,0,0,171,13,0,18,0,332,,,,
3256,Superior Force of the Deep,62,44,45,46,145,146,0,0,0,170,13,0,18,0,332,,,,
3257,Mighty Force of the Deep,62,44,45,46,145,146,0,0,0,170,13,0,18,0,332,,,,
3258,Supreme Force of the Deep,63,44,45,46,145,146,0,0,0,170,13,0,18,0,332,,,,
3259,Ultimate Force of the Deep,64,44,45,46,145,146,0,0,0,170,13,0,18,0,332,,,,
3261,Strength of the Deep,65,44,45,46,145,146,0,0,0,171,272,0,18,0,332,,,,
3262,Vigor of the Deep,65,44,45,46,145,146,0,0,0,171,272,0,18,0,332,,,,
3263,Energy of the Deep,66,44,45,46,145,146,0,0,0,171,272,0,18,0,332,,,,
3264,Vitality of the Deep,66,44,45,46,145,146,0,0,0,171,272,0,18,0,332,,,,
3265,Might of the Deep,67,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3266,Potence of the Deep,67,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3267,Fortification of the Deep,68,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3268,Power of the Deep,69,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3271,Gloom's Guide,70,44,45,46,145,146,0,0,0,14,154,0,18,0,332,,,,
3272,Gloom's Wisdom,70,44,45,46,145,146,0,0,0,14,154,0,18,0,332,,,,
3273,Gloom's Enlightenment,70,44,45,46,145,146,0,0,0,14,154,0,18,0,332,,,,
3274,Murk's Guide,71,44,45,46,145,146,0,0,0,16,154,0,18,0,332,,,,
3275,Murk's Wisdom,71,44,45,46,145,146,0,0,0,16,154,0,18,0,332,,,,
3276,Murk's Enlightenment,72,44,45,46,145,146,0,0,0,16,154,0,18,0,332,,,,
3277,Shadow's Wisdom,73,44,45,46,145,146,0,0,0,18,154,0,18,0,332,,,,
3278,Shadow's Enlightenment,74,44,45,46,145,146,0,0,0,18,154,0,18,0,332,,,,
3281,Sight of the Deep,76,44,45,46,145,146,0,0,0,25,0,0,18,0,332,,,,
3282,Wisdom of the Deep,77,44,45,46,145,146,0,0,0,25,0,0,18,0,332,,,,
3283,Sagacity of the Deep,78,44,45,46,145,146,0,0,0,25,0,0,18,0,332,,,,
3284,Vision of the Deep,79,44,45,46,145,146,0,0,0,25,0,0,18,0,332,,,,
3285,Wrap of the Deep,82,44,45,46,145,146,0,0,0,154,272,0,18,0,332,,,,
3286,Shroud of the Deep,83,44,45,46,145,146,0,0,0,154,272,0,18,0,332,,,,
3287,Caress of the Deep,84,44,45,46,145,146,0,0,0,154,272,0,18,0,332,,,,
3288,Warmth from Below,87,44,45,46,145,146,0,0,0,190,272,0,18,0,332,,,,
3289,Heat from Below,88,44,45,46,145,146,0,0,0,190,272,0,18,0,332,,,,
3290,Fires from Below,89,44,45,46,145,146,0,0,0,190,272,0,18,0,332,,,,
3291,Rock Unity,92,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3292,Stone Unity,93,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3293,Cavern Unity,94,44,45,46,145,146,0,0,0,170,272,0,18,0,332,,,,
3294,Minor Earth Invigoration,2350,44,45,46,145,146,0,0,0,171,19,0,18,0,332,,,,
3295,Lesser Earth Invigoration,2351,44,45,46,145,146,0,0,0,171,19,0,18,0,332,,,,
3296,Earth Invigoration,2352,44,45,46,145,146,0,0,0,171,19,0,18,0,332,,,,
3297,Greater Earth Invigoration,2353,44,45,46,145,146,0,0,0,171,19,0,18,0,332,,,,
3298,Superior Earth Invigoration,2354,44,45,46,145,146,0,0,0,170,20,0,18,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3300,Pacification,,,,,,,,,,,,,,,,,,,
3301,Lull,925,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3302,Greater Lull,925,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3303,Diversion,925,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3304,Greater Diversion,926,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3305,Sedate,926,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3306,Greater Sedation,927,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3307,Entrance,928,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3308,Greater Entrancement,929,35,36,37,1,2,0,0,0,86,0,0,13,0,332,,,,
3311,Wake Senseless,850,35,36,37,1,2,0,0,0,85,0,0,13,0,332,,,,
3312,Wake Forgetful,1236,35,36,37,1,2,0,0,0,85,0,0,13,0,332,,,,
3313,Wake Ignorant,1237,35,36,37,1,2,0,0,0,85,0,0,13,0,332,,,,
3314,Wake Mindless,1238,35,36,37,1,2,0,0,0,85,0,0,13,0,332,,,,
3315,Wake Oblivious,1239,35,36,37,1,2,0,0,0,85,0,0,13,0,332,,,,
3321,Halt Aggression,930,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3322,Halt Hostility,930,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3323,Halt Attack,931,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3324,Halt Offense,932,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3325,Halt Rally,933,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3326,Halt Invasion,934,47,48,49,1,2,0,0,0,228,291,0,13,0,332,,,,
3327,Cleanse Mind,1279,41,42,43,1,2,0,0,0,289,0,0,8,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3350,Pacification Spec,,,,,,,,,,,,,,,,,,,
3351,Hinder Spirit,905,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3352,Harry Spirit,905,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3353,Restrain Spirit,906,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3354,Obstruct Spirit,907,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3355,Block Spirit,908,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3356,Impede Spirit,909,35,36,37,1,2,0,0,0,49,0,0,13,0,332,,,,
3361,Purity of Mind,910,41,42,43,1,2,0,0,0,178,0,0,8,0,332,,,,
3362,Purity of Thought,911,41,42,43,1,2,0,0,0,178,0,0,8,0,332,,,,
3363,Purity of Intellect,912,41,42,43,1,2,0,0,0,178,0,0,8,0,332,,,,
3364,Purity of Contemplation,913,41,42,43,1,2,0,0,0,178,0,0,8,0,332,,,,
3365,Purity of Meditation,914,41,42,43,1,2,0,0,0,178,0,0,8,0,332,,,,
3366,Allay Area,915,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3367,Pacify Area,915,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3368,Conciliate Area,916,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3369,Placate Area,917,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3370,Harmonize Area,918,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3371,Tranquilize Area,919,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3375,Suspend Charge,1490,47,48,49,1,2,0,0,0,58,0,0,13,0,332,,,,
3376,Halt Charge,1491,47,48,49,1,2,0,0,0,58,0,0,13,0,332,,,,
3377,Interrupt Charge,1492,47,48,49,1,2,0,0,0,58,0,0,13,0,332,,,,
3378,Nullify Charge,1493,47,48,49,1,2,0,0,0,58,0,0,13,0,332,,,,
3379,Cease Charge,1494,47,48,49,1,2,0,0,0,58,0,0,13,0,332,,,,
3381,Deny Movement,1135,47,48,49,37,38,36,0,0,84,67,0,18,0,332,,,,
3382,Repel Movement,1135,47,48,49,37,38,36,0,0,84,67,0,18,0,332,,,,
3383,Reject Movement,1135,47,48,49,37,38,36,0,0,84,67,0,18,0,332,,,,
3384,Negate Movement,1136,47,48,49,37,38,36,0,0,84,67,0,18,0,332,,,,
3385,Deny Advancement,1136,47,48,49,37,38,36,0,0,84,68,0,18,0,332,,,,
3386,Repel Advancement,1137,47,48,49,37,38,36,0,0,84,68,0,18,0,332,,,,
3387,Reject Advancement,1138,47,48,49,37,38,36,0,0,84,68,0,18,0,332,,,,
3388,Negate Advancement,1139,47,48,49,37,38,36,0,0,84,68,0,18,0,332,,,,
3391,Pacifying Glance,1232,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3392,Pacifying Glare,2313,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3393,Pacifying Gaze,2314,35,36,37,1,2,0,0,0,86,0,0,13,86,332,,,,
3394,Paralyzing Glance,1377,47,48,49,1,2,0,0,0,225,0,0,13,0,332,,,,
3395,Paralyzing Glare,2323,47,48,49,1,2,0,0,0,225,0,0,13,50,332,,,,
3396,Paralizing Gaze,2324,47,48,49,1,2,0,0,0,225,0,0,13,50,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3400,Subterranean Incantations,,,,,,,,,,,,,,,,,,,
3401,Fungal Dispersion,1100,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3402,Fungal Deterioration,1100,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3403,Fungal Decay,1100,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3404,Fungal Solvent,1101,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3405,Fungal Disintegration,1101,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3406,Fungal Erosion,1102,35,36,37,59,76,0,0,0,6,0,0,27,0,332,,,,
3407,Fungal  Degeneration,1102,35,36,37,59,76,0,0,0,44,0,0,27,0,332,,,,
3408,Fungal Devolution,1103,35,36,37,59,76,0,0,0,44,0,0,27,0,332,,,,
3409,Fungal Decrepitude,1103,35,36,37,59,76,0,0,0,44,0,0,27,0,332,,,,
3410,Fungal Dilapidation,1104,35,36,37,59,76,0,0,0,44,0,0,27,0,332,,,,
3411,Fungal Blight,1104,35,36,37,59,76,0,0,0,44,0,0,27,0,332,,,,
3421,Sickening Spores,1590,35,36,37,59,76,0,0,0,304,0,0,27,33,332,,,,
3422,Infectious Spores,2366,35,36,37,59,76,0,0,0,304,0,0,27,33,332,,,,
3423,Fevering Spores,1592,35,36,37,59,76,0,0,0,304,312,0,27,33,332,,,,
3424,Festering Spores,1593,35,36,37,59,76,0,0,0,306,312,0,27,33,332,,,,
3425,Plague Spores,1594,35,36,37,59,76,0,0,0,306,312,0,27,33,332,,,,
3431,Grasping Creepers,870,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3432,Bonding Creepers,870,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3433,Webbing Creepers,870,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3434,Clutching Creepers,871,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3435,Holding Creepers,871,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3436,Tangling Creepers,872,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3437,Tenacious Creepers,872,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3438,Detaining Creepers,873,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3439,Clenching Creepers,874,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3450,Subterranean Spec,,,,,,,,,,,,,,,,,,,
3451,Fungal Covering,890,35,36,37,124,125,0,0,0,229,0,0,13,0,332,,,,
3452,Fungal Pod,890,35,36,37,124,125,0,0,0,229,0,0,13,0,332,,,,
3453,Fungal Case,891,35,36,37,124,125,0,0,0,229,0,0,13,0,332,,,,
3454,Fungal Wrap,891,35,36,37,124,125,0,0,0,229,0,0,13,0,332,,,,
3455,Fungal Coat,892,35,36,37,124,125,0,0,0,229,128,0,13,0,332,,,,
3456,Fungal Sheath,893,35,36,37,124,125,0,0,0,229,128,0,13,0,332,,,,
3457,Fungal Husk,894,35,36,37,124,125,0,0,0,229,128,0,13,0,332,,,,
3461,Fungal Pin,945,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3462,Fungal Burr,945,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3463,Fungal Spike,945,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3464,Fungal Bramble,946,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3465,Fungal Spur,946,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3466,Fungal Thistle,946,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3467,Fungal Thorn,947,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3468,Fungal Needle,947,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3469,Fungal Barb,948,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3470,Fungal Spine,949,16,17,18,160,161,0,0,157,43,0,0,2,0,332,,,,
3471,Spore Cloud,950,35,36,37,59,76,57,0,0,33,0,0,27,33,332,,,,
3472,Spore Burst,951,35,36,37,59,76,57,0,0,33,0,0,27,33,332,,,,
3473,Spore Explosion,952,35,36,37,59,76,57,0,0,71,0,0,27,33,332,,,,
3474,Spore Storm,953,35,36,37,59,76,57,0,0,71,0,0,27,33,332,,,,
3475,Spore Whirlwind,954,35,36,37,59,76,57,0,0,71,0,0,27,33,332,,,,
3476,Vine Field,895,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3477,Weed Field,896,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3478,Creeper Field,898,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3479,Tendril Field,899,47,48,49,251,252,0,0,0,263,0,0,9,0,332,,,,
3480,Mold Cloud,957,35,36,37,59,76,0,0,0,70,0,0,27,71,332,,,,
3481,Mold Burst,958,35,36,37,59,76,0,0,0,71,0,0,27,71,332,,,,
3482,Mold Explosion,959,35,36,37,59,76,0,0,0,72,0,0,27,71,332,,,,
3485,Fungal Mud,1115,35,36,37,59,76,0,0,0,306,0,0,27,306,332,,,,
3486,Fungal Froth,1115,35,36,37,59,76,0,0,0,306,0,0,27,306,332,,,,
3487,Fungal Muck,1115,35,36,37,59,76,0,0,0,306,0,0,27,306,332,,,,
3488,Fungal Slush,1116,35,36,37,59,76,0,0,0,303,0,0,27,303,332,,,,
3489,Fungal Slime,1116,35,36,37,59,76,0,0,0,303,0,0,27,303,332,,,,
3490,Fungal Ooze,1117,35,36,37,59,76,0,0,0,303,0,0,27,303,332,,,,
3491,Fungal Sludge,1117,35,36,37,59,76,0,0,0,303,312,0,27,303,332,,,,
3492,Fungal Ichor,1118,35,36,37,59,76,0,0,0,304,312,0,27,304,332,,,,
3493,Fungal Scum,1118,35,36,37,59,76,0,0,0,304,312,0,27,304,332,,,,
3494,Fungal Mucus,1119,35,36,37,59,76,0,0,0,304,312,0,27,304,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,THANE,,,,,,,,,,,,,,,,,,,
;3500,Stormcalling,,,,,,,,,,,,,,,,,,,
3501,Thor's Minor Bolt,1360,38,39,40,145,146,0,0,0,138,0,0,21,0,332,,,,
3502,Thor's Lesser Bolt,1360,38,39,40,145,146,0,0,0,138,0,0,21,0,332,,,,
3503,Thor's Bolt,1360,38,39,40,145,146,0,0,0,138,0,0,21,0,332,,,,
3504,Thor's Greater Bolt,1361,38,39,40,145,146,0,0,0,139,0,0,21,0,332,,,,
3505,Thor's Major Bolt,1361,38,39,40,145,146,0,0,0,139,0,0,21,0,332,,,,
3506,Thor's Minor Lightning,1361,38,39,40,145,146,0,0,0,139,0,0,21,0,332,,,,
3507,Thor's Lesser Lightning,1362,38,39,40,145,146,0,0,0,139,0,0,22,0,332,,,,
3508,Thor's Lightning,1362,38,39,40,145,146,0,0,0,140,0,0,22,0,332,,,,
3509,Thor's Greater Lightning,1363,38,39,40,145,146,0,0,0,140,0,0,22,0,332,,,,
3510,Thor's Full Lightning,1364,38,39,40,145,146,0,0,0,162,0,0,22,0,332,,,,
3511,Thunder's Bash,30,38,39,40,145,146,0,0,0,0,307,0,23,0,332,,,,
3512,Thunder's Hammer,30,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3513,Thunder's Force,31,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3514,Thunder's Crush,31,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3515,Thunder's Strike,32,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3516,Thunder's Blow,33,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3517,Thunder's Rend,34,38,39,40,145,146,0,0,0,13,307,0,23,0,332,,,,
3521,Thunder Shout,1300,44,45,46,145,146,0,136,0,11,0,0,21,11,332,,,,
3522,Greater Thunder Shout,1300,44,45,46,145,146,0,136,0,11,0,0,21,11,332,,,,
3523,Thunder Howl,1301,44,45,46,145,146,0,136,0,11,0,0,21,11,332,,,,
3524,Greater Thunder Howl,1301,44,45,46,145,146,0,136,0,12,0,0,21,12,332,,,,
3525,Thunder Bellow,1302,44,45,46,145,146,0,136,0,12,0,0,21,12,332,,,,
3526,Greater Thunder Bellow,1302,44,45,46,145,146,0,34,0,12,0,0,21,12,332,,,,
3527,Thunder Roar,1303,44,45,46,145,146,0,34,0,138,0,0,21,138,332,,,,
3528,Greater Thunder Roar,1304,44,45,46,145,146,0,34,0,139,0,0,21,139,332,,,,
3531,Thor's Vigor,1575,38,39,40,145,146,0,0,0,13,137,0,23,0,332,,,,
3532,Thor's Strength,1575,38,39,40,145,146,0,0,0,13,137,0,23,0,332,,,,
3533,Thor's Power,1576,38,39,40,145,146,0,0,0,13,137,0,23,0,332,,,,
3534,Thor's Might,1576,38,39,40,145,146,0,0,0,13,137,0,23,0,332,,,,
3535,Thor's Vitality,1577,38,39,40,145,146,0,0,0,305,137,0,23,0,332,,,,
3536,Thor's Fortification,1578,38,39,40,145,146,0,0,0,305,137,0,23,0,332,,,,
3537,Thor's Potence,1579,38,39,40,145,146,0,0,0,305,137,0,23,0,332,,,,
3538,Call Mjollnir,1356,44,45,46,145,146,0,0,0,255,0,0,22,0,332,,,,
3539,Invoke Mjollnir,1357,44,45,46,145,146,0,0,0,255,0,0,22,0,332,,,,
3540,Summon Mjollnir,1358,44,45,46,145,146,0,0,0,255,0,0,22,0,332,,,,
3541,Command Mjollnir,1359,44,45,46,145,146,0,0,0,255,0,0,22,0,332,,,,
3542,Toothgrinders' Hoof,1350,38,39,40,145,146,0,0,0,138,0,0,21,0,332,,,,
3543,Toothgnasher's Hoof,1350,38,39,40,145,146,0,0,0,138,0,0,21,0,332,,,,
3544,Toothgrinder's Bite,1351,38,39,40,145,146,0,0,0,139,0,0,21,0,332,,,,
3545,Toothgnasher's Bite,1351,38,39,40,145,146,0,0,0,139,0,0,21,0,332,,,,
3546,Toothgrinder's Horn,1351,38,39,40,145,146,0,0,0,139,0,0,22,0,332,,,,
3547,Toothgnasher's Horn,1352,38,39,40,145,146,0,0,0,140,0,0,21,0,332,,,,
3548,Toothgrinder's Ram,1353,38,39,40,145,146,0,0,0,140,0,0,21,0,332,,,,
3549,Toothgnasher's Ram,1354,38,39,40,145,146,0,0,0,140,0,0,21,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;3550,Beastcraft,,,,,,,,,,,,,,,,,,,
3551,Minor Call of Gleipnir,1455,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3552,Lesser Call of Gleipnir,1456,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3553,Call of Gleipnir,1457,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3554,Greater Call of Gleipnir,1458,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3555,Superior Call of Gleipnir,1459,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3556,Nimbleness of the Lynx,1365,38,39,40,1,2,0,0,0,14,0,0,8,0,332,,,,
3557,Agility of the Lynx,1365,38,39,40,1,2,0,0,0,14,0,0,8,0,332,,,,
3558,Dexterity of the Lynx,1366,38,39,40,1,2,0,0,0,14,0,0,8,0,332,,,,
3559,Quickness of the Lynx,1367,38,39,40,1,2,0,0,0,25,0,0,8,0,332,,,,
3560,Alacrity of the Lynx,1368,38,39,40,1,2,0,0,0,25,0,0,8,0,332,,,,
3561,Heart of the Lynx,1369,38,39,40,1,2,0,0,0,25,0,0,8,0,332,,,,
3562,Speed of Prey,1500,32,33,34,1,2,0,0,0,16,0,0,10,0,332,,,,
3563,Speed of Quarry,1501,32,33,34,1,2,0,0,0,16,0,0,10,0,332,,,,
3564,Speed of the Chased,1502,32,33,34,1,2,0,0,0,16,0,0,10,0,332,,,,
3565,Speed of the Pursued,1503,32,33,34,1,2,0,0,0,17,0,0,10,0,332,,,,
3566,Speed of the Hunted,1504,32,33,34,1,2,0,0,0,17,0,0,10,0,332,,,,
3567,Lynx's Pelt,995,32,33,34,160,161,0,0,0,155,272,0,9,0,332,,,,
3568,Snake's Scales,995,32,33,34,160,161,0,0,0,155,272,0,9,0,332,,,,
3569,Wolf's Hide,995,32,33,34,160,161,0,0,0,158,272,0,9,0,332,,,,
3570,Turtle's Shell,996,32,33,34,160,161,0,0,0,158,272,0,9,0,332,,,,
3571,Bear's Mantle,996,32,33,34,160,161,0,0,0,158,272,0,9,0,332,,,,
3572,Crab's Shell,997,32,33,34,160,161,0,0,0,183,272,0,9,0,332,,,,
3573,Drake's Hide,997,32,33,34,160,161,0,0,0,183,272,0,9,0,332,,,,
3574,Wyvern's Scales,998,32,33,34,160,161,0,0,0,184,272,0,9,0,332,,,,
3575,Arachite's Chitin,999,32,33,34,160,161,0,0,0,184,272,0,9,0,332,,,,
3576,Influence Insect,1505,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3577,Compel Insect,1506,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3578,Charm Insect,1507,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3579,Control Insect,1508,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3580,Dominate Insect,1509,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3581,Wild Spirit,1180,32,33,34,55,69,0,0,0,173,0,0,13,0,332,,,,
3582,Feral Spirit,1181,32,33,34,55,69,0,0,0,173,0,0,13,0,332,,,,
3583,Furious Spirit,1182,32,33,34,55,69,0,0,0,21,0,0,13,0,332,,,,
3584,Raging Spirit,1183,32,33,34,55,69,0,0,0,21,0,0,13,0,332,,,,
3585,Frenzied Spirit,1184,32,33,34,55,69,0,0,0,21,0,0,13,0,332,,,,
3586,Hunter's Companion,1475,38,39,40,160,161,0,0,0,232,0,0,2,0,332,,,,
3587,Hunter's Pet,1475,38,39,40,160,161,0,0,0,232,0,0,2,0,332,,,,
3588,Hunter's Ally,1476,38,39,40,160,161,0,0,0,233,0,0,2,0,332,,,,
3589,Hunter's Protector,1477,38,39,40,160,161,0,0,0,233,0,0,2,0,332,,,,
3590,Hunter's Avatar,1478,38,39,40,160,161,0,0,0,234,0,0,2,0,332,,,,
3591,Influence Reptile,443,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3592,Compel Reptile,443,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3593,Charm Reptile,444,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3594,Control Reptile,445,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3595,Dominate Reptile,446,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
3596,Overpower Reptile,447,32,33,34,1,2,0,0,0,20,0,0,10,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,SKALD,,,,,,,,,,,,,,,,,,,
;3600,Battlesongs,,,,,,,,,,,,,,,,,,,
3601,Chant of the Brawl,1510,0,0,0,0,0,108,0,0,295,0,0,2,0,332,,,,
3602,Chant of the Fight,1510,0,0,0,0,0,108,0,0,295,313,0,2,0,332,,,,
3603,Chant of the Charge,1511,0,0,0,0,0,108,0,0,284,313,0,2,0,332,,,,
3604,Chant of the Battle,1511,0,0,0,0,0,108,0,0,295,313,0,2,0,332,,,,
3605,Chant of the Siege,1512,0,0,0,0,0,108,0,0,284,314,0,2,0,332,,,,
3606,Chant of the War,1513,0,0,0,0,0,108,0,0,295,315,0,2,0,332,,,,
3607,Chant of Blood,1514,0,0,0,0,0,108,0,0,284,315,0,2,0,332,,,,
3608,Simple Song of Travel,320,0,0,0,0,0,108,0,0,131,0,0,2,0,332,,,,
3609,Song of Travel,321,0,0,0,0,0,108,0,0,131,0,0,2,0,332,,,,
3610,Harmonic Song of Travel,322,0,0,0,0,0,108,0,0,131,0,0,2,0,332,,,,
